status_id,created_at,source,is_quote,is_retweet,display_text_width,favorite_count,reply_to_screen_name,date,year,month,week,wday,hour,month_year
x956937408309755907,2018-01-26T17:10:31Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-26,2018,Jan,4,Fri,12,Jan-2018
x956938388304728064,2018-01-26T17:14:25Z,Twitter for iPhone,TRUE,FALSE,258,455,NA,2018-01-26,2018,Jan,4,Fri,12,Jan-2018
x956939511229042689,2018-01-26T17:18:53Z,Twitter for iPhone,FALSE,FALSE,229,0,jonawebb,2018-01-26,2018,Jan,4,Fri,12,Jan-2018
x956940976085504002,2018-01-26T17:24:42Z,Twitter for iPhone,FALSE,FALSE,239,1,Deedee15644,2018-01-26,2018,Jan,4,Fri,12,Jan-2018
x956949968476082176,2018-01-26T18:00:26Z,Twitter for iPhone,FALSE,FALSE,121,7,pghphilstrauss,2018-01-26,2018,Jan,4,Fri,13,Jan-2018
x956972418215575557,2018-01-26T19:29:38Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-26,2018,Jan,4,Fri,14,Jan-2018
x956973805133615110,2018-01-26T19:35:09Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-26,2018,Jan,4,Fri,14,Jan-2018
x957018247852896257,2018-01-26T22:31:45Z,Twitter for iPhone,FALSE,TRUE,127,0,NA,2018-01-26,2018,Jan,4,Fri,17,Jan-2018
x957018812775268353,2018-01-26T22:34:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-26,2018,Jan,4,Fri,17,Jan-2018
x957025474777100288,2018-01-26T23:00:28Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-26,2018,Jan,4,Fri,18,Jan-2018
x957096574252920833,2018-01-27T03:42:59Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-26,2018,Jan,4,Fri,22,Jan-2018
x957096612320481280,2018-01-27T03:43:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-26,2018,Jan,4,Fri,22,Jan-2018
x957108405524680704,2018-01-27T04:30:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-26,2018,Jan,4,Fri,23,Jan-2018
x957115633082257408,2018-01-27T04:58:43Z,Twitter for iPhone,FALSE,TRUE,143,0,NA,2018-01-26,2018,Jan,4,Fri,23,Jan-2018
x957116057227087872,2018-01-27T05:00:25Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-27,2018,Jan,4,Sat,0,Jan-2018
x957296756185759745,2018-01-27T16:58:27Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-27,2018,Jan,4,Sat,11,Jan-2018
x957296937543389185,2018-01-27T16:59:10Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-27,2018,Jan,4,Sat,11,Jan-2018
x957323339185324032,2018-01-27T18:44:04Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2018-01-27,2018,Jan,4,Sat,13,Jan-2018
x957394162541826049,2018-01-27T23:25:30Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-27,2018,Jan,4,Sat,18,Jan-2018
x957394695545675776,2018-01-27T23:27:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-27,2018,Jan,4,Sat,18,Jan-2018
x957453326903365632,2018-01-28T03:20:36Z,Twitter for iPhone,FALSE,FALSE,140,2,NA,2018-01-27,2018,Jan,4,Sat,22,Jan-2018
x957453594193809409,2018-01-28T03:21:40Z,Twitter for iPhone,TRUE,FALSE,15,96,NA,2018-01-27,2018,Jan,4,Sat,22,Jan-2018
x957455209227345920,2018-01-28T03:28:05Z,Twitter for iPhone,TRUE,FALSE,187,233,NA,2018-01-27,2018,Jan,4,Sat,22,Jan-2018
x957459855379492864,2018-01-28T03:46:32Z,Twitter for iPhone,FALSE,FALSE,265,65,NA,2018-01-27,2018,Jan,4,Sat,22,Jan-2018
x957481172392660992,2018-01-28T05:11:15Z,Twitter for iPhone,FALSE,TRUE,54,0,NA,2018-01-28,2018,Jan,4,Sun,0,Jan-2018
x957481304957882368,2018-01-28T05:11:46Z,Twitter for iPhone,FALSE,TRUE,54,0,NA,2018-01-28,2018,Jan,4,Sun,0,Jan-2018
x957671862636511232,2018-01-28T17:48:59Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-28,2018,Jan,4,Sun,12,Jan-2018
x957674146762252288,2018-01-28T17:58:03Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-28,2018,Jan,4,Sun,12,Jan-2018
x957674768291057664,2018-01-28T18:00:32Z,Twitter for iPhone,FALSE,FALSE,87,9,NA,2018-01-28,2018,Jan,4,Sun,13,Jan-2018
x957723233578553347,2018-01-28T21:13:07Z,Twitter for iPhone,FALSE,FALSE,81,8,NA,2018-01-28,2018,Jan,4,Sun,16,Jan-2018
x957740052616044548,2018-01-28T22:19:57Z,Twitter Web Client,FALSE,FALSE,33,17,NA,2018-01-28,2018,Jan,4,Sun,17,Jan-2018
x957758806854918144,2018-01-28T23:34:28Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-28,2018,Jan,4,Sun,18,Jan-2018
x957759169569939456,2018-01-28T23:35:54Z,Twitter for iPhone,TRUE,FALSE,49,175,NA,2018-01-28,2018,Jan,4,Sun,18,Jan-2018
x957759241892388865,2018-01-28T23:36:12Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-28,2018,Jan,4,Sun,18,Jan-2018
x957768801994633216,2018-01-29T00:14:11Z,Twitter for iPhone,FALSE,FALSE,200,455,NA,2018-01-28,2018,Jan,4,Sun,19,Jan-2018
x957814956497436673,2018-01-29T03:17:35Z,Twitter for iPhone,TRUE,FALSE,63,40,NA,2018-01-28,2018,Jan,4,Sun,22,Jan-2018
x957820005470568449,2018-01-29T03:37:39Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-28,2018,Jan,4,Sun,22,Jan-2018
x957839127088697344,2018-01-29T04:53:38Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-28,2018,Jan,4,Sun,23,Jan-2018
x957839380592451589,2018-01-29T04:54:38Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-28,2018,Jan,4,Sun,23,Jan-2018
x957876132417859584,2018-01-29T07:20:41Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,2,Jan-2018
x957876456503283712,2018-01-29T07:21:58Z,Twitter for iPhone,FALSE,TRUE,119,0,NA,2018-01-29,2018,Jan,5,Mon,2,Jan-2018
x957984132134592512,2018-01-29T14:29:50Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,9,Jan-2018
x957984916389728256,2018-01-29T14:32:57Z,Twitter for iPhone,FALSE,FALSE,149,943,NA,2018-01-29,2018,Jan,5,Mon,9,Jan-2018
x957995734133075968,2018-01-29T15:15:56Z,Twitter for iPhone,TRUE,FALSE,208,122,NA,2018-01-29,2018,Jan,5,Mon,10,Jan-2018
x957995827460542464,2018-01-29T15:16:18Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,10,Jan-2018
x958044335961989121,2018-01-29T18:29:03Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2018-01-29,2018,Jan,5,Mon,13,Jan-2018
x958044498038312967,2018-01-29T18:29:42Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,13,Jan-2018
x958044571568656384,2018-01-29T18:30:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,13,Jan-2018
x958059330519158784,2018-01-29T19:28:38Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,14,Jan-2018
x958071752487251969,2018-01-29T20:18:00Z,Twitter for iPhone,FALSE,TRUE,116,0,NA,2018-01-29,2018,Jan,5,Mon,15,Jan-2018
x958106614313123840,2018-01-29T22:36:32Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,17,Jan-2018
x958116662745747456,2018-01-29T23:16:28Z,Twitter for iPhone,FALSE,TRUE,125,0,NA,2018-01-29,2018,Jan,5,Mon,18,Jan-2018
x958152464171233280,2018-01-30T01:38:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,20,Jan-2018
x958152939981348864,2018-01-30T01:40:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,20,Jan-2018
x958172728523141120,2018-01-30T02:59:15Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2018-01-29,2018,Jan,5,Mon,21,Jan-2018
x958195115201310720,2018-01-30T04:28:12Z,Twitter for iPhone,FALSE,FALSE,125,12,NA,2018-01-29,2018,Jan,5,Mon,23,Jan-2018
x958197417060503552,2018-01-30T04:37:21Z,Twitter for iPhone,FALSE,FALSE,186,0,thedigitalpit,2018-01-29,2018,Jan,5,Mon,23,Jan-2018
x958197634325516298,2018-01-30T04:38:13Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,23,Jan-2018
x958199689140228096,2018-01-30T04:46:23Z,Twitter for iPhone,FALSE,FALSE,117,23,NA,2018-01-29,2018,Jan,5,Mon,23,Jan-2018
x958200296047554560,2018-01-30T04:48:47Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-29,2018,Jan,5,Mon,23,Jan-2018
x958204954245779456,2018-01-30T05:07:18Z,Twitter for iPhone,FALSE,TRUE,82,0,NA,2018-01-30,2018,Jan,5,Tue,0,Jan-2018
x958206107905912832,2018-01-30T05:11:53Z,Twitter for iPhone,FALSE,FALSE,139,37,NA,2018-01-30,2018,Jan,5,Tue,0,Jan-2018
x958207645286006784,2018-01-30T05:17:59Z,Twitter for iPhone,FALSE,FALSE,292,31,NA,2018-01-30,2018,Jan,5,Tue,0,Jan-2018
x958353424579428352,2018-01-30T14:57:16Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,9,Jan-2018
x958391377494241281,2018-01-30T17:28:05Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,12,Jan-2018
x958411031658860544,2018-01-30T18:46:11Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,13,Jan-2018
x958433955212128258,2018-01-30T20:17:16Z,Twitter for iPhone,TRUE,FALSE,123,19,NA,2018-01-30,2018,Jan,5,Tue,15,Jan-2018
x958443014254407681,2018-01-30T20:53:16Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,15,Jan-2018
x958443065571790849,2018-01-30T20:53:28Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,15,Jan-2018
x958476457336066048,2018-01-30T23:06:09Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2018-01-30,2018,Jan,5,Tue,18,Jan-2018
x958476520258928641,2018-01-30T23:06:24Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,18,Jan-2018
x958505989942194177,2018-01-31T01:03:30Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,20,Jan-2018
x958512981771419648,2018-01-31T01:31:17Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,20,Jan-2018
x958514826422226944,2018-01-31T01:38:37Z,Twitter for iPhone,FALSE,TRUE,121,0,NA,2018-01-30,2018,Jan,5,Tue,20,Jan-2018
x958531683678146561,2018-01-31T02:45:36Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,21,Jan-2018
x958533128716521477,2018-01-31T02:51:21Z,Twitter for iPhone,TRUE,FALSE,69,274,NA,2018-01-30,2018,Jan,5,Tue,21,Jan-2018
x958533689159372800,2018-01-31T02:53:34Z,Twitter for iPhone,FALSE,FALSE,28,0,burghseyeview,2018-01-30,2018,Jan,5,Tue,21,Jan-2018
x958535618040074240,2018-01-31T03:01:14Z,Twitter for iPhone,TRUE,FALSE,167,44,NA,2018-01-30,2018,Jan,5,Tue,22,Jan-2018
x958535694422564864,2018-01-31T03:01:32Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,22,Jan-2018
x958535751226052609,2018-01-31T03:01:46Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-30,2018,Jan,5,Tue,22,Jan-2018
x958536106286419969,2018-01-31T03:03:11Z,Twitter for iPhone,FALSE,FALSE,67,1,kswatrapper,2018-01-30,2018,Jan,5,Tue,22,Jan-2018
x958536382372368386,2018-01-31T03:04:16Z,Twitter for iPhone,FALSE,FALSE,34,0,burghseyeview,2018-01-30,2018,Jan,5,Tue,22,Jan-2018
x958546899484794881,2018-01-31T03:46:04Z,Twitter for iPhone,FALSE,FALSE,270,1716,NA,2018-01-30,2018,Jan,5,Tue,22,Jan-2018
x958570428133494791,2018-01-31T05:19:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,0,Jan-2018
x958570740537872386,2018-01-31T05:20:48Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,0,Jan-2018
x958571235964792832,2018-01-31T05:22:46Z,Twitter for iPhone,TRUE,FALSE,92,181,NA,2018-01-31,2018,Jan,5,Wed,0,Jan-2018
x958574927615025152,2018-01-31T05:37:26Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,0,Jan-2018
x958719297148346370,2018-01-31T15:11:07Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,10,Jan-2018
x958719457366564864,2018-01-31T15:11:45Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,10,Jan-2018
x958740670612688896,2018-01-31T16:36:03Z,Twitter for iPhone,FALSE,TRUE,123,0,NA,2018-01-31,2018,Jan,5,Wed,11,Jan-2018
x958741156594180096,2018-01-31T16:37:58Z,Twitter for iPhone,TRUE,FALSE,125,15,NA,2018-01-31,2018,Jan,5,Wed,11,Jan-2018
x958741507703541761,2018-01-31T16:39:22Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,11,Jan-2018
x958742236237303808,2018-01-31T16:42:16Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2018-01-31,2018,Jan,5,Wed,11,Jan-2018
x958753623424585728,2018-01-31T17:27:31Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,12,Jan-2018
x958761724265619456,2018-01-31T17:59:42Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,12,Jan-2018
x958763083882749952,2018-01-31T18:05:06Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,13,Jan-2018
x958778857787740161,2018-01-31T19:07:47Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,14,Jan-2018
x958796708888154112,2018-01-31T20:18:43Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2018-01-31,2018,Jan,5,Wed,15,Jan-2018
x958814672400142336,2018-01-31T21:30:06Z,Twitter for iPhone,TRUE,FALSE,14,3,NA,2018-01-31,2018,Jan,5,Wed,16,Jan-2018
x958825727822061568,2018-01-31T22:14:02Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,17,Jan-2018
x958825870608752647,2018-01-31T22:14:36Z,Twitter for iPhone,FALSE,TRUE,48,0,NA,2018-01-31,2018,Jan,5,Wed,17,Jan-2018
x958826172749623296,2018-01-31T22:15:48Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,17,Jan-2018
x958826520730046471,2018-01-31T22:17:11Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2018-01-31,2018,Jan,5,Wed,17,Jan-2018
x958831719871926277,2018-01-31T22:37:50Z,Twitter for iPhone,FALSE,FALSE,111,82,NA,2018-01-31,2018,Jan,5,Wed,17,Jan-2018
x958881465667813378,2018-02-01T01:55:31Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-31,2018,Jan,5,Wed,20,Jan-2018
x958881754680524800,2018-02-01T01:56:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,20,Jan-2018
x958882612864585729,2018-02-01T02:00:04Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,21,Jan-2018
x958893694895251456,2018-02-01T02:44:06Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,21,Jan-2018
x958897361228652544,2018-02-01T02:58:41Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-01-31,2018,Jan,5,Wed,21,Jan-2018
x958901010591830016,2018-02-01T03:13:11Z,Twitter for iPhone,TRUE,FALSE,269,257,NA,2018-01-31,2018,Jan,5,Wed,22,Jan-2018
x958914638015590400,2018-02-01T04:07:20Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-01-31,2018,Jan,5,Wed,23,Jan-2018
x958915383620194304,2018-02-01T04:10:17Z,Twitter for iPhone,FALSE,FALSE,45,0,jeffbigham,2018-01-31,2018,Jan,5,Wed,23,Jan-2018
x959079188673257477,2018-02-01T15:01:12Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,10,Feb-2018
x959080250545143810,2018-02-01T15:05:25Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-02-01,2018,Feb,5,Thu,10,Feb-2018
x959108081371308032,2018-02-01T16:56:00Z,Twitter for iPhone,FALSE,TRUE,126,0,NA,2018-02-01,2018,Feb,5,Thu,11,Feb-2018
x959109666612621313,2018-02-01T17:02:18Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,12,Feb-2018
x959110350183510016,2018-02-01T17:05:01Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,12,Feb-2018
x959119151880122379,2018-02-01T17:40:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,12,Feb-2018
x959119855294337024,2018-02-01T17:42:47Z,Twitter for iPhone,FALSE,FALSE,96,26,NA,2018-02-01,2018,Feb,5,Thu,12,Feb-2018
x959143143475240960,2018-02-01T19:15:20Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,14,Feb-2018
x959143293320859648,2018-02-01T19:15:55Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,14,Feb-2018
x959156362331668480,2018-02-01T20:07:51Z,Twitter for iPhone,FALSE,FALSE,150,15,NA,2018-02-01,2018,Feb,5,Thu,15,Feb-2018
x959157997170757633,2018-02-01T20:14:21Z,Twitter for iPhone,FALSE,FALSE,110,10,NA,2018-02-01,2018,Feb,5,Thu,15,Feb-2018
x959167448908955648,2018-02-01T20:51:54Z,Twitter for iPhone,FALSE,FALSE,127,20,NA,2018-02-01,2018,Feb,5,Thu,15,Feb-2018
x959168146375692288,2018-02-01T20:54:41Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,15,Feb-2018
x959173104651198464,2018-02-01T21:14:23Z,Twitter for iPhone,FALSE,FALSE,77,17,NA,2018-02-01,2018,Feb,5,Thu,16,Feb-2018
x959174671290781696,2018-02-01T21:20:36Z,Twitter for iPhone,TRUE,FALSE,55,26,NA,2018-02-01,2018,Feb,5,Thu,16,Feb-2018
x959215077940441090,2018-02-02T00:01:10Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,19,Feb-2018
x959230336193396737,2018-02-02T01:01:48Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,20,Feb-2018
x959230687743283200,2018-02-02T01:03:12Z,Twitter for iPhone,TRUE,FALSE,61,31,NA,2018-02-01,2018,Feb,5,Thu,20,Feb-2018
x959240582823665664,2018-02-02T01:42:31Z,Twitter for iPhone,FALSE,FALSE,249,28,NA,2018-02-01,2018,Feb,5,Thu,20,Feb-2018
x959280397472288768,2018-02-02T04:20:43Z,Twitter for iPhone,FALSE,TRUE,143,0,NA,2018-02-01,2018,Feb,5,Thu,23,Feb-2018
x959280778965221378,2018-02-02T04:22:14Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,23,Feb-2018
x959281029067386881,2018-02-02T04:23:14Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,23,Feb-2018
x959281146142932994,2018-02-02T04:23:42Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,23,Feb-2018
x959281240833585153,2018-02-02T04:24:05Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-01,2018,Feb,5,Thu,23,Feb-2018
x959290017855123456,2018-02-02T04:58:57Z,Twitter for iPhone,FALSE,FALSE,143,13,NA,2018-02-01,2018,Feb,5,Thu,23,Feb-2018
x959291423341166592,2018-02-02T05:04:32Z,Twitter for iPhone,TRUE,FALSE,202,85,NA,2018-02-02,2018,Feb,5,Fri,0,Feb-2018
x959292682307645440,2018-02-02T05:09:32Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-02,2018,Feb,5,Fri,0,Feb-2018
x959454254753869824,2018-02-02T15:51:34Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-02-02,2018,Feb,5,Fri,10,Feb-2018
x959456480696193025,2018-02-02T16:00:25Z,Twitter for iPhone,FALSE,TRUE,120,0,NA,2018-02-02,2018,Feb,5,Fri,11,Feb-2018
x959503501045923840,2018-02-02T19:07:16Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-02,2018,Feb,5,Fri,14,Feb-2018
x959503579827630080,2018-02-02T19:07:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-02,2018,Feb,5,Fri,14,Feb-2018
x959504026676146176,2018-02-02T19:09:21Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-02,2018,Feb,5,Fri,14,Feb-2018
x959570457740677121,2018-02-02T23:33:19Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-02,2018,Feb,5,Fri,18,Feb-2018
x959644766244950016,2018-02-03T04:28:36Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-02,2018,Feb,5,Fri,23,Feb-2018
x959888509287981057,2018-02-03T20:37:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-03,2018,Feb,5,Sat,15,Feb-2018
x959888653651709959,2018-02-03T20:37:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-03,2018,Feb,5,Sat,15,Feb-2018
x959892068729589761,2018-02-03T20:51:17Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-03,2018,Feb,5,Sat,15,Feb-2018
x959953944998039552,2018-02-04T00:57:10Z,Instagram,FALSE,FALSE,79,67,NA,2018-02-03,2018,Feb,5,Sat,19,Feb-2018
x959973538924023810,2018-02-04T02:15:01Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-03,2018,Feb,5,Sat,21,Feb-2018
x959999070608789504,2018-02-04T03:56:29Z,Twitter for iPhone,FALSE,FALSE,17,0,MercerStarNews,2018-02-03,2018,Feb,5,Sat,22,Feb-2018
x960060353827700736,2018-02-04T08:00:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-04,2018,Feb,5,Sun,3,Feb-2018
x960060627535519745,2018-02-04T08:01:05Z,Twitter for iPhone,FALSE,TRUE,134,0,NA,2018-02-04,2018,Feb,5,Sun,3,Feb-2018
x960267501639753728,2018-02-04T21:43:07Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2018-02-04,2018,Feb,5,Sun,16,Feb-2018
x960267613476655104,2018-02-04T21:43:34Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2018-02-04,2018,Feb,5,Sun,16,Feb-2018
x960274368411717632,2018-02-04T22:10:25Z,Twitter Web Client,FALSE,FALSE,88,26,NA,2018-02-04,2018,Feb,5,Sun,17,Feb-2018
x960366839011401729,2018-02-05T04:17:51Z,Twitter for iPhone,TRUE,FALSE,132,334,NA,2018-02-04,2018,Feb,5,Sun,23,Feb-2018
x960516721479225344,2018-02-05T14:13:26Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-05,2018,Feb,6,Mon,9,Feb-2018
x960552811892297728,2018-02-05T16:36:51Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-05,2018,Feb,6,Mon,11,Feb-2018
x960561084863336448,2018-02-05T17:09:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-05,2018,Feb,6,Mon,12,Feb-2018
x960630836608593926,2018-02-05T21:46:53Z,Twitter for iPhone,FALSE,TRUE,143,0,NA,2018-02-05,2018,Feb,6,Mon,16,Feb-2018
x960656099987861509,2018-02-05T23:27:17Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2018-02-05,2018,Feb,6,Mon,18,Feb-2018
x960691480636612608,2018-02-06T01:47:52Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-05,2018,Feb,6,Mon,20,Feb-2018
x960698192051474432,2018-02-06T02:14:32Z,Twitter for iPhone,FALSE,FALSE,280,424,NA,2018-02-05,2018,Feb,6,Mon,21,Feb-2018
x960906837284409344,2018-02-06T16:03:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-06,2018,Feb,6,Tue,11,Feb-2018
x960907676682092551,2018-02-06T16:06:57Z,Twitter for iPhone,FALSE,FALSE,182,28,NA,2018-02-06,2018,Feb,6,Tue,11,Feb-2018
x960908739736842240,2018-02-06T16:11:11Z,Twitter for iPhone,TRUE,FALSE,30,175,NA,2018-02-06,2018,Feb,6,Tue,11,Feb-2018
x960908949120696325,2018-02-06T16:12:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-06,2018,Feb,6,Tue,11,Feb-2018
x960969509237477376,2018-02-06T20:12:39Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-06,2018,Feb,6,Tue,15,Feb-2018
x960970611139919872,2018-02-06T20:17:02Z,Twitter for iPhone,FALSE,FALSE,155,23,NA,2018-02-06,2018,Feb,6,Tue,15,Feb-2018
x961009921461383168,2018-02-06T22:53:14Z,Twitter for iPhone,FALSE,TRUE,130,0,NA,2018-02-06,2018,Feb,6,Tue,17,Feb-2018
x961011616660598784,2018-02-06T22:59:58Z,Twitter for iPhone,FALSE,FALSE,152,6,NA,2018-02-06,2018,Feb,6,Tue,17,Feb-2018
x961012306032250880,2018-02-06T23:02:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-06,2018,Feb,6,Tue,18,Feb-2018
x961014478354636802,2018-02-06T23:11:21Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2018-02-06,2018,Feb,6,Tue,18,Feb-2018
x961035918973923334,2018-02-07T00:36:32Z,Twitter for iPhone,TRUE,FALSE,22,120,NA,2018-02-06,2018,Feb,6,Tue,19,Feb-2018
